talk_id,author,institution,city,state,country
150,Doug Tolleson,"Department of Rangeland, Wildlife and Fisheries Management, Texas A&M AgriLife Research, Sonora Research Station",Sonora,TX,USA
12,George Wang,East Central University,Ada,OK,USA
29,George Wang,East Central University,Ada,OK,USA
132,George Wang,East Central University,Ada,OK,USA
45,Laura de la Garza,U.S. Fish and Wildlife Service,Alamo,TX,USA
5,David Stewart,U.S. Fish and Wildlife Service,Albuquerque,NM,USA
28,Grant Harris,U.S. Fish and Wildlife Service,Albuquerque,NM,USA
34,David Stewart,U.S. Fish and Wildlife Service,Albuquerque,NM,USA
47,Daniel Collins,U.S. Fish and Wildlife Service,Albuquerque,NM,USA
49,Matthew Butler,U.S. Fish and Wildlife Service,Albuquerque,NM,USA
50,Daniel Collins,U.S. Fish and Wildlife Service,Albuquerque,NM,USA
105,Daniel Collins,U.S. Fish and Wildlife Service,Albuquerque,NM,USA
106,Daniel Collins,U.S. Fish and Wildlife Service,Albuquerque,NM,USA
131,Grant Harris,U.S. Fish and Wildlife Service,Albuquerque,NM,USA
163,Daniel Collins,U.S. Fish and Wildlife Service,Albuquerque,NM,USA
140,Michael Stewart,"Caesar Kleberg Wildlife Research Institute, Texas A&M University - Kingsville",Alice,TX,USA
205,Michael Stewart,"Caesar Kleberg Wildlife Research Institute, Texas A&M University - Kingsville",Alice,TX,USA
69,Andres Solorio,Borderlands Research Institute- Sul Ross State University,Alpine,TX,USA
69,Lalo Gonzalez,Borderlands Research Institute- Sul Ross State University,Alpine,TX,USA
69,Justin French,Borderlands Research Institute- Sul Ross State University,Alpine,TX,USA
69,Silverio Avila,Borderlands Research Institute- Sul Ross State University,Alpine,TX,USA
69,Louis Harveson,Borderlands Research Institute- Sul Ross State University,Alpine,TX,USA
7,Elle Sutherland,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
7,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
7,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
21,Asia Cornelius,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
21,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
21,Silverio Avila,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
21,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
21,Maureen Frank,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
22,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
22,Silverio Avila,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
22,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
23,Gray Hancock,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
23,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
23,Silverio Avila,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
23,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
26,Nicole Dickan,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
26,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
26,Matt Hewitt,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
26,Amanda M. Veals Dutt,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
26,Louis Harveson,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
27,Matt Hewitt,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
27,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
27,Amanda M. Veals Dutt,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
27,Louis Harveson,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
32,Audrey Taulli,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
32,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
32,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
32,Maureen Frank,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
47,Emily Blumentritt,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
47,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
47,Maureen Frank,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
61,Andrew Dotray,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
61,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
61,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
62,Hailey Barton,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
62,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
62,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
95,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
105,Emily Blumentritt,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
105,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
105,Audrey Taulli,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
105,Maureen Frank,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
107,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
107,Silverio Avila,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
107,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
122,Asia Cornelius,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
122,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
122,Silverio Avila,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
122,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
122,Maureen Frank,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
141,Curtis Martin,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
141,David Tonnessen,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
141,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
141,Maureen Frank,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
159,Amanda M. Veals Dutt,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
159,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
159,Louis Harveson,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
200,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
200,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
200,Louis Harveson,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
201,Jesse Ellgren,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
201,Amanda M. Veals Dutt,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
201,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
201,Louis Harveson,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
204,Matt Hewitt,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
204,Nicole Dickan,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
204,Amanda M. Veals Dutt,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
204,Justin French,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
204,Louis Harveson,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
214,Asia Cornelius,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
214,Lalo Gonzalez,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
214,Silverio Avila,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
216,Maureen Frank,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
22,Ty Goodwin,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
23,Kevin Urbanczyk,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
33,Ryan Luna,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
99,Ryan Luna,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
105,Ty Goodwin,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
107,Ty Goodwin,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
110,Ryan Luna,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
141,Ryan Luna,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
161,Ryan Luna,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
214,Ty Goodwin,"Borderlands Research Institute, Sul Ross State University",Alpine,TX,USA
105,Will Massa,Sul Ross State University Range and Wildlife Club,Alpine,TX,USA
7,Froylan Hernandez,Texas Parks & Wildlife Department,Alpine,TX,USA
7,Shawn Gray,Texas Parks & Wildlife Department,Alpine,TX,USA
30,Shawn Gray,Texas Parks & Wildlife Department,Alpine,TX,USA
61,Shawn Gray,Texas Parks & Wildlife Department,Alpine,TX,USA
61,Froylan Hernandez,Texas Parks & Wildlife Department,Alpine,TX,USA
62,Froylan Hernandez,Texas Parks & Wildlife Department,Alpine,TX,USA
62,Shawn Gray,Texas Parks & Wildlife Department,Alpine,TX,USA
95,Shawn Gray,Texas Parks & Wildlife Department,Alpine,TX,USA
200,Kevin LeGrow,Texas Parks & Wildlife Department,Alpine,TX,USA
200,Shawn Gray,Texas Parks & Wildlife Department,Alpine,TX,USA
104,Shelby Green,Sul Ross State University Range and Wildlife Club,Alpine,TX,USA
150,Robert Sanders,"Boggy Slough Conservation Area, T.L.L. Temple Foundation",Apple Springs,TX,USA
180,Caleb Roberts,"U.S. Geological Survey, Arkansas Cooperatve Fish & wildliffe research unit",,Arkansas,USA
36,Don Wilhelm,"Partners for Fish and Wildlife Program, U.S. Fish and Wildlife Service",Arlington,TX,USA
71,John Willis,USDA Forest Service,Auburn,AL,USA
71,Edward Andrews,USDA Forest Service,Auburn,AL,USA
85,Alexis Commiskey,Bowman Consulting,Austin,TX,USA
140,Laura Beck,"Caesar Kleberg Wildlife Research Institute, Texas A&M University - Kingsville",Austin,TX,USA
216,Romey Swanson,Devils River Conservancy,Austin,TX,USA
15,Alison C. Ketz,Funga PBC,Austin,TX,USA
170,Amelia Valencia,St. Edward's University,Austin,TX,USA
216,Shelby duPerier,Sul Ross State University,Austin,TX,USA
98,John M. Tomecek,Texas A&M University,Austin,TX,USA
103,John M. Tomecek,Texas A&M University,Austin,TX,USA
150,John M. Tomecek,Texas A&M University,Austin,TX,USA
151,John M. Tomecek,Texas A&M University,Austin,TX,USA
152,John M. Tomecek,Texas A&M University,Austin,TX,USA
190,John M. Tomecek,Texas A&M University,Austin,TX,USA
114,John Young,Texas Department of Transportation,Austin,TX,USA
206,John Young,Texas Department of Transportation,Austin,TX,USA
211,John Young,Texas Department of Transportation,Austin,TX,USA
73,Jason Hardin,Texas Parks & Wildlife Department,Austin,TX,USA
175,Jason Hardin,Texas Parks & Wildlife Department,Austin,TX,USA
26,Dana Karelus,Texas Parks & Wildlife Department,Austin,TX,USA
27,Dana Karelus,Texas Parks & Wildlife Department,Austin,TX,USA
28,Dana Karelus,Texas Parks & Wildlife Department,Austin,TX,USA
82,Samantha Leivers,Texas Parks & Wildlife Department,Austin,TX,USA
86,Samantha Leivers,Texas Parks & Wildlife Department,Austin,TX,USA
86,Melissa Moreno,Texas Parks & Wildlife Department,Austin,TX,USA
86,Alexander Buckel,Texas Parks & Wildlife Department,Austin,TX,USA
88,Dana Karelus,Texas Parks & Wildlife Department,Austin,TX,USA
124,Whitney Gann,Texas Parks & Wildlife Department,Austin,TX,USA
131,Dana Karelus,Texas Parks & Wildlife Department,Austin,TX,USA
149,Whitney Gann,Texas Parks & Wildlife Department,Austin,TX,USA
157,Whitney Gann,Texas Parks & Wildlife Department,Austin,TX,USA
162,Whitney Gann,Texas Parks & Wildlife Department,Austin,TX,USA
192,Whitney Gann,Texas Parks & Wildlife Department,Austin,TX,USA
75,Natasia Moore,Texas Parks & Wildlife Department,Austin,TX,USA
171,Brian K. Loflin,The Nature Connection,Austin,TX,USA
170,Ava Perry,St. Edward's University,Austin,TX,USA
49,Andrew Caven,International Crane Foundation,Baraboo,WI,USA
176,William Thompson,Texas Military Department,Bastrop,TX,USA
221,Austin Chipps,Louisiana State University,Baton Rouge,LA,USA
99,Stacie Villarreal,Texas A&M Agrilife Extension,Bellville,TX,USA
110,Stacie Villarreal,Texas A&M Agrilife Extension,Bellville,TX,USA
35,Megan S. Kirchgessner,U.S. Fish and Wildlife Service,Blacksburg,VA,USA
86,Jonah Evans,Texas Parks & Wildlife Department,Boerne,TX,USA
73,Joseph Richards,Texas Tech University,Boerne,TX,USA
175,Joseph Richards,Texas Tech University,Boerne,TX,USA
208,Jaime Andres Cabrera,Participatory Biodiversity Monitoring Group WWF Colombia,Bogota,Distrito Capital de Bogota,COL
208,Eduardo Molina Gonzalez,Participatory Biodiversity Monitoring Group WWF Colombia,Bogota,Distrito Capital de Bogota,COL
15,Jon Horne,Idaho Department of Fish and Game,Boise,ID,USA
221,Todd Katzner,U.S. Geological Survey,Boise,ID,USA
24,Hannah Moreno,Texas A&M University,Breckenridge,TX,USA
133,Gracie Gold,,Brenham,TX,USA
6,Andrea Contina,University of Texas Rio Grande Valley,Brownsville,TX,USA
6,Dileka Kariyawasam,University of Texas Rio Grande Valley,Brownsville,TX,USA
6,Evan Farese,University of Texas Rio Grande Valley,Brownsville,TX,USA
48,Dileka Kariyawasam,University of Texas Rio Grande Valley,Brownsville,TX,USA
48,Andrea Contina,University of Texas Rio Grande Valley,Brownsville,TX,USA
66,Evan Farese,University of Texas Rio Grande Valley,Brownsville,TX,USA
66,Karl Berg,University of Texas Rio Grande Valley,Brownsville,TX,USA
82,Madison Gover,Texas State University,Burleson,TX,USA
102,Madison Gover,Texas State University,Burleson,TX,USA
120,Madison Gover,Texas State University,Burleson,TX,USA
129,Madison Gover,Texas State University,Burleson,TX,USA
34,Jim Mueller,U.S. Fish and Wildlife Service,Burnet,TX,USA
35,Jim Mueller,U.S. Fish and Wildlife Service,Burnet,TX,USA
43,Jessica Duran-Antonio,,Campeche,Campeche,MEX
50,Kevin Kraai,Texas Parks & Wildlife Department,Canyon,TX,USA
106,Kevin Kraai,Texas Parks & Wildlife Department,Canyon,TX,USA
199,Kevin Kraai,Texas Parks & Wildlife Department,Canyon,TX,USA
1,Arianna Azubryt,Southern Illinois University,Carbondale,IL,USA
1,Gabriella Burkett,Southern Illinois University,Carbondale,IL,USA
84,Michael True,"Western EcoSystems Technology, Inc.",Cheyenne,WY,USA
84,Rhett Good,"Western EcoSystems Technology, Inc., (WEST)",Cheyenne,WY,USA
84,Paul Rabie,"Western EcoSystems Technology, Inc., (WEST)",Cheyenne,WY,USA
221,Juliet Nagel,"Western EcoSystems Technology, Inc., (WEST)",Cheyenne,WY,USA
198,Christine Gurley,"Crawford, Murphy & Tilly",Chicago,IL,USA
97,Mason Fidino,Lincoln Park Zoo Department of Conservation and Science,Chicago,IL,USA
43,Jose Jimenez,Instituto de Investigacion en Recursos Cinegeticos (IREC) (CSIC- UCLM-JCCM),Ciudad Real,Ciudad Real,SP
81,Nathan Rains,Texas Parks & Wildlife Department,Cleburne,TX,USA
191,Mitchell Riggs,Quail Forever,Coleman,TX,USA
64,Heather Prestridge,Texas A&M,College Station,TX,USA
190,Fergus Bradbury,Texas A&M AgriLife Research,College Station,TX,USA
39,Stephen Webb,Texas A&M Natural Resources Institute,College Station,TX,USA
54,Stephen Webb,Texas A&M Natural Resources Institute,College Station,TX,USA
63,Stephen Webb,Texas A&M Natural Resources Institute,College Station,TX,USA
100,Stephen Webb,Texas A&M Natural Resources Institute,College Station,TX,USA
109,Stephen Webb,Texas A&M Natural Resources Institute,College Station,TX,USA
124,Stephen Webb,Texas A&M Natural Resources Institute,College Station,TX,USA
149,Stephen Webb,Texas A&M Natural Resources Institute,College Station,TX,USA
154,Stephen Webb,Texas A&M Natural Resources Institute,College Station,TX,USA
157,Stephen Webb,Texas A&M Natural Resources Institute,College Station,TX,USA
162,Stephen Webb,Texas A&M Natural Resources Institute,College Station,TX,USA
192,Stephen Webb,Texas A&M Natural Resources Institute,College Station,TX,USA
100,Marcus Blum,Texas A&M University Natural Resources Institute,College Station,TX,USA
100,Stephen Webb,Texas A&M University Natural Resources Institute,College Station,TX,USA
54,Toby Hibbitts,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
77,Roel Lopez,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
77,Brittany Wegner,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
89,Roel Lopez,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
124,Marcus Blum,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
145,Toby Hibbitts,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
149,Marcus Blum,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
154,Marcus Blum,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
162,Marcus Blum,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
176,Department Installations Corey Fielder,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
176,Toby Hibbitts,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
176,Kathryn Steffen,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
192,Marcus Blum,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
213,Roel Lopez,Texas A&M University Natural Resources Institute-College Station,College Station,TX,USA
4,Gerard Kyle,Texas A&M University-College Station,College Station,TX,USA
76,Gerard Kyle,Texas A&M University-College Station,College Station,TX,USA
4,Pourya Sardari,Texas A&M University-College Station,College Station,TX,USA
4,Danial Nayeri,Texas A&M University-College Station,College Station,TX,USA
8,MacKenzie Hoffman,Texas A&M University-College Station,College Station,TX,USA
8,Ty Werdel,Texas A&M University-College Station,College Station,TX,USA
8,Jacob Dykes,Texas A&M University-College Station,College Station,TX,USA
8,Humberto Perotto,Texas A&M University-College Station,College Station,TX,USA
8,Walter Cook,Texas A&M University-College Station,College Station,TX,USA
24,Kelley Mundy,Texas A&M University-College Station,College Station,TX,USA
24,Humberto Perotto,Texas A&M University-College Station,College Station,TX,USA
24,Garrison Trichel,Texas A&M University-College Station,College Station,TX,USA
33,Humberto Perotto-Baldivieso,Texas A&M University-College Station,College Station,TX,USA
39,David Pearce,Texas A&M University-College Station,College Station,TX,USA
39,Toryn Schafer,Texas A&M University-College Station,College Station,TX,USA
39,Humberto Perotto,Texas A&M University-College Station,College Station,TX,USA
39,Ty Werdel,Texas A&M University-College Station,College Station,TX,USA
54,Camryn Kiel,Texas A&M University-College Station,College Station,TX,USA
54,Danielle Walkup,Texas A&M University-College Station,College Station,TX,USA
63,Dylan Stewart,Texas A&M University-College Station,College Station,TX,USA
76,Danial Nayeri,Texas A&M University-College Station,College Station,TX,USA
76,Pourya Sardari,Texas A&M University-College Station,College Station,TX,USA
89,Amanda Laboy,Texas A&M University-College Station,College Station,TX,USA
89,Ty Werdel,Texas A&M University-College Station,College Station,TX,USA
98,Haley Sloan,Texas A&M University-College Station,College Station,TX,USA
100,Ivan Lozano,Texas A&M University-College Station,College Station,TX,USA
103,Alyssa Freeman,Texas A&M University-College Station,College Station,TX,USA
103,Wade Ryberg,Texas A&M University-College Station,College Station,TX,USA
103,Ben Wu,Texas A&M University-College Station,College Station,TX,USA
108,Miranda Peterson,Texas A&M University-College Station,College Station,TX,USA
108,Hsiao-Hsuan Wang,Texas A&M University-College Station,College Station,TX,USA
108,William Grant,Texas A&M University-College Station,College Station,TX,USA
111,John Paul Acosta,Texas A&M University-College Station,College Station,TX,USA
111,Seong Won Park,Texas A&M University-College Station,College Station,TX,USA
111,Dylan Stewart,Texas A&M University-College Station,College Station,TX,USA
111,Toryn Schafer,Texas A&M University-College Station,College Station,TX,USA
124,Clayton Dube,Texas A&M University-College Station,College Station,TX,USA
124,Walter Cook,Texas A&M University-College Station,College Station,TX,USA
124,Abigail Dwelle,Texas A&M University-College Station,College Station,TX,USA
124,Edward Tomassetti,Texas A&M University-College Station,College Station,TX,USA
124,Jacob Dykes,Texas A&M University-College Station,College Station,TX,USA
124,Emily Masterton,Texas A&M University-College Station,College Station,TX,USA
124,Daniel Benson,Texas A&M University-College Station,College Station,TX,USA
149,Abigail Dwelle,Texas A&M University-College Station,College Station,TX,USA
149,Daniel Benson,Texas A&M University-College Station,College Station,TX,USA
149,Emily Masterton,Texas A&M University-College Station,College Station,TX,USA
149,Edward Tomassetti,Texas A&M University-College Station,College Station,TX,USA
149,Walter Cook,Texas A&M University-College Station,College Station,TX,USA
149,Jacob Dykes,Texas A&M University-College Station,College Station,TX,USA
150,Hallie Halstead,Texas A&M University-College Station,College Station,TX,USA
150,Jeffrey Wiegert,Texas A&M University-College Station,College Station,TX,USA
151,Anna Racey,Texas A&M University-College Station,College Station,TX,USA
152,Sarah Goodman,Texas A&M University-College Station,College Station,TX,USA
152,Shraddha Hegde,Texas A&M University-College Station,College Station,TX,USA
152,Delbert Gatlin,Texas A&M University-College Station,College Station,TX,USA
153,Kylie Perez,Texas A&M University-College Station,College Station,TX,USA
154,Dylan Stewart,Texas A&M University-College Station,College Station,TX,USA
154,Egleu Mendes,Texas A&M University-College Station,College Station,TX,USA
154,Kiju Lee,Texas A&M University-College Station,College Station,TX,USA
154,Luis Tedeschi,Texas A&M University-College Station,College Station,TX,USA
157,Kasey Pirkle,Texas A&M University-College Station,College Station,TX,USA
157,Jacob Dykes,Texas A&M University-College Station,College Station,TX,USA
161,Humberto Perotto,Texas A&M University-College Station,College Station,TX,USA
162,Edward Tomassetti,Texas A&M University-College Station,College Station,TX,USA
162,Dylan Stewart,Texas A&M University-College Station,College Station,TX,USA
162,Abigail Dwelle,Texas A&M University-College Station,College Station,TX,USA
162,Emily Masterton,Texas A&M University-College Station,College Station,TX,USA
162,Walter Cook,Texas A&M University-College Station,College Station,TX,USA
162,Jacob Dykes,Texas A&M University-College Station,College Station,TX,USA
176,Wade Ryberg,Texas A&M University-College Station,College Station,TX,USA
176,Danielle Walkup,Texas A&M University-College Station,College Station,TX,USA
178,Ty Werdel,Texas A&M University-College Station,College Station,TX,USA
180,Humberto Perotto,Texas A&M University-College Station,College Station,TX,USA
192,Emily Masterton,Texas A&M University-College Station,College Station,TX,USA
192,Edward Tomassetti,Texas A&M University-College Station,College Station,TX,USA
192,Daniel Benson,Texas A&M University-College Station,College Station,TX,USA
192,Abigail Dwelle,Texas A&M University-College Station,College Station,TX,USA
192,Jacob Dykes,Texas A&M University-College Station,College Station,TX,USA
192,Walter Cook,Texas A&M University-College Station,College Station,TX,USA
196,Shanna Gleason,Texas A&M University-College Station,College Station,TX,USA
196,William Longoria,Texas A&M University-College Station,College Station,TX,USA
196,Jacob Lucero,Texas A&M University-College Station,College Station,TX,USA
196,William Rogers,Texas A&M University-College Station,College Station,TX,USA
196,Humberto Perotto,Texas A&M University-College Station,College Station,TX,USA
197,Caitlin Castro,Texas A&M University-College Station,College Station,TX,USA
197,Beth Silvy,Texas A&M University-College Station,College Station,TX,USA
197,David Matarrita-Cascante,Texas A&M University-College Station,College Station,TX,USA
203,William Longoria,Texas A&M University-College Station,College Station,TX,USA
203,Shanna Gleason,Texas A&M University-College Station,College Station,TX,USA
203,Humberto Perotto-Baldivieso,Texas A&M University-College Station,College Station,TX,USA
220,Delilah Bernal,Texas A&M University-College Station,College Station,TX,USA
220,Humberto Perotto,Texas A&M University-College Station,College Station,TX,USA
222,Daniel Ramirez,Texas A&M University-College Station,College Station,TX,USA
222,Ty Werdel,Texas A&M University-College Station,College Station,TX,USA
222,Humberto Perotto,Texas A&M University-College Station,College Station,TX,USA
178,Kayla Art,Texas A&M University-College Station,College Station,TX,USA
100,Dylan Stewart,Texas A&M University-College Station,College Station,TX,USA
4,Daniel Pilgreen,Texas A&M University-College Station,College Station,TX,USA
76,Daniel Pilgreen,Texas A&M University-College Station,College Station,TX,USA
4,Benjamin Ghasemi,,Columbos,OH,USA
76,Benjamin Ghasemi,,Columbos,OH,USA
68,Daniel Greene,Weyerhaeuser Company,Columbus,MS,USA
223,Tyler Teeter,Tarleton State University,Copperas Cove,TX,USA
109,Clarissa Molina,University of North Texas,Corinth,TX,USA
36,Adriana Leiva,"Gulf Restoration Program, U.S. Fish and Wildlife Service",Corpus Christi,TX,USA
49,Katrina Fernald,International Crane Foundation,Corpus Christi,TX,USA
222,Stacy Hines,Texas A&M Agrilife Extension,Corpus Christi,TX,USA
140,Michael Barrett,,Corpus Christi,TX,USA
133,Jordan Morgan,Tarleton State University,DE LEON,TX,USA
65,Kelsey Biles,Houston Audubon Society,Denton,TX,USA
72,Abigail Rankin,National Ecological Observatory Network,Denton,TX,USA
1,Carmen Burkett,University of North Texas,Denton,TX,USA
1,Pantea Tehari,University of North Texas,Denton,TX,USA
1,Zacchaeus G. Compson,University of North Texas,Denton,TX,USA
1,Andrew Gregory,University of North Texas,Denton,TX,USA
2,Brooke Poplin,University of North Texas,Denton,TX,USA
2,James Bednarz,University of North Texas,Denton,TX,USA
2,Andrew Gregory,University of North Texas,Denton,TX,USA
18,Andrew Gregory,University of North Texas,Denton,TX,USA
46,Andrew Gregory,University of North Texas,Denton,TX,USA
65,James Bednarz,University of North Texas,Denton,TX,USA
65,Madeleine Kaleta,University of North Texas,Denton,TX,USA
101,Carmen Burkett,University of North Texas,Denton,TX,USA
101,Sara Joseph,University of North Texas,Denton,TX,USA
101,Andrew Gregory,University of North Texas,Denton,TX,USA
109,Andrew Gregory,University of North Texas,Denton,TX,USA
136,Ashley Giron,University of North Texas,Denton,TX,USA
136,Jason Bohenek,University of North Texas,Denton,TX,USA
136,James Bednarz,University of North Texas,Denton,TX,USA
137,James Bednarz,University of North Texas,Denton,TX,USA
137,Andrew Gregory,University of North Texas,Denton,TX,USA
142,James Bednarz,University of North Texas,Denton,TX,USA
142,Brooke Poplin,University of North Texas,Denton,TX,USA
143,Audrey Pellacani,University of North Texas,Denton,TX,USA
143,James Bednarz,University of North Texas,Denton,TX,USA
144,John Morrow,University of North Texas,Denton,TX,USA
144,James Bednarz,University of North Texas,Denton,TX,USA
198,James Bednarz,University of North Texas,Denton,TX,USA
198,Andrew Gregory,University of North Texas,Denton,TX,USA
215,Sara van der Leek,University of North Texas,Denton,TX,USA
215,Carmen Burkett,University of North Texas,Denton,TX,USA
215,Jonothon Cantu,University of North Texas,Denton,TX,USA
215,Evan Brown,University of North Texas,Denton,TX,USA
215,Corrine Finley,University of North Texas,Denton,TX,USA
215,Jahziel Garcia,University of North Texas,Denton,TX,USA
215,Reese Swaim,University of North Texas,Denton,TX,USA
215,Andrew Gregory,University of North Texas,Denton,TX,USA
