Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
2009916,Alta Vista Colonia,Populated Place,Hidalgo County,Texas,Alton,54,26.3022926,-98.3522386,None,10/20/2003,null,null,null,null,48215,48
2009979,Alta Vista Colonia,Populated Place,Frio County,Texas,Pearsall North,189,28.8991381,-99.1064222,None,10/20/2003,null,null,null,null,48163,48
1329447,Altair,Populated Place,Colorado County,Texas,Altair,63,29.5713505,-96.4541355,None,11/30/1979,02140,U6,null,null,48089,48
2009917,Altamira West Number 2 Colonia,Populated Place,Hidalgo County,Texas,Edinburg,30,26.2903488,-98.1872331,None,10/20/2003,null,null,null,null,48215,48
1372283,Alto,Populated Place,Cherokee County,Texas,Alto,133,31.6504546,-95.0727175,None,11/30/1979,02188,P1,null,null,48073,48
1377930,Alto Bonito,Populated Place,Starr County,Texas,La Grulla,72,26.3075691,-98.6403011,None,11/30/1979,02192,U6,null,null,48427,48
2011258,Alto Bonito Colonia,Populated Place,Starr County,Texas,La Grulla,68,26.3042359,-98.6403011,None,10/20/2003,02192,U3,null,null,48427,48
2011259,Alto Bonito Heights Colonia,Populated Place,Starr County,Texas,La Grulla,68,26.3153466,-98.6414123,None,10/20/2003,null,null,null,null,48427,48
1377931,Alto Colorado,Populated Place,Brooks County,Texas,Falfurrias,31,27.1567118,-98.126949,None,11/30/1979,null,null,null,null,48047,48
2010312,Alto Real Colonia,Populated Place,Cameron County,Texas,La Feria,18,26.1492424,-97.85722,None,10/20/2003,null,null,null,null,48061,48
1379336,Alto Springs,Populated Place,Falls County,Texas,Kosse West,138,31.2860113,-96.6705351,None,11/30/1979,02224,U6,null,null,48145,48
1372286,Altoga,Populated Place,Collin County,Texas,Culleoka,169,33.2498367,-96.4894304,None,11/30/1979,02200,U6,null,null,48085,48
1329468,Alton,Populated Place,Hidalgo County,Texas,Alton,50,26.2872931,-98.3133487,None,11/30/1979,02212,P1,null,null,48215,48
1377932,Altuda,Populated Place,Brewster County,Texas,Altuda,1415,30.3021018,-103.4579608,None,11/30/1979,null,null,null,null,48043,48
2009918,Alturas de Azahares Colonia,Populated Place,Hidalgo County,Texas,Mission,46,26.2484057,-98.2941815,None,10/20/2003,null,null,null,null,48215,48
1379337,Alum,Populated Place,Wilson County,Texas,Alum,147,29.2952397,-97.9647261,None,11/30/1979,02236,U6,null,null,48493,48
1377933,Alum Creek,Populated Place,Bastrop County,Texas,Smithville,106,30.0677188,-97.2174895,None,11/30/1979,02248,U6,null,null,48021,48
2009919,Alvacan Colonia,Populated Place,Hidalgo County,Texas,Edinburg,28,26.3322919,-98.1833441,None,10/20/2003,null,null,null,null,48215,48
1329475,Alvarado,Populated Place,Johnson County,Texas,Alvarado,233,32.4065312,-97.2116782,None,11/30/1979,02260,P1,null,null,48251,48
2010164,Alvarez Colonia,Populated Place,El Paso County,Texas,San Elizario,1111,31.5890034,-106.2716462,None,10/20/2003,null,null,null,null,48141,48
1379338,Alvery Junction,Populated Place,Tom Green County,Texas,San Angelo South,567,31.4815499,-100.4173145,None,11/30/1979,null,null,null,null,48451,48
1329478,Alvin,Populated Place,Brazoria County,Texas,Algoa,14,29.4238472,-95.2441009,None,11/30/1979,02272,P1,null,null,48039,48
1381316,Alvord,Populated Place,Wise County,Texas,Alvord,268,33.3584454,-97.6947537,None,11/30/1979,02284,P1,null,null,48497,48
2009920,Alysonders Estates Colonia,Populated Place,Hidalgo County,Texas,Mission,44,26.2264617,-98.3614054,None,10/20/2003,null,null,null,null,48215,48
2011260,Amada Acres Colonia,Populated Place,Starr County,Texas,La Grulla,50,26.3434006,-98.7414143,None,10/20/2003,null,null,null,null,48427,48
1380818,Amanda,Populated Place,Kinney County,Texas,Mud Creek South,328,29.3718985,-100.6578651,None,11/30/1979,null,null,null,null,48271,48
2011506,Amargosa Colonia,Populated Place,Jim Wells County,Texas,San Diego NE,86,27.8864097,-98.1072258,None,10/20/2003,02290,U5,null,null,48249,48
2011507,Amargosa Number 2 Colonia,Populated Place,Jim Wells County,Texas,San Diego NE,83,27.8841875,-98.1041702,None,10/20/2003,null,null,null,null,48249,48
1351066,Amarillo,Populated Place,Potter County,Texas,Amarillo East,1118,35.2219971,-101.8312969,1/1/1943,11/30/1979,03000,P1,null,null,48375,48
2010665,Amaya Colonia,Populated Place,Zavala County,Texas,Crystal City,177,28.7102562,-99.835333,None,10/20/2003,03008,U5,null,null,48507,48
2009921,Amber Land Colonia,Populated Place,Hidalgo County,Texas,Alton,44,26.2753492,-98.2852923,None,10/20/2003,null,null,null,null,48215,48
1379339,Ambia,Populated Place,Lamar County,Texas,Roxton,169,33.5928833,-95.6591267,None,11/30/1979,03012,U6,null,null,48277,48
1351073,Ambrose,Populated Place,Grayson County,Texas,Ambrose,163,33.6906597,-96.3852638,None,11/30/1979,03024,U6,null,null,48181,48
1329484,Amelia,Populated Place,Jefferson County,Texas,Beaumont West,9,30.0699357,-94.1910161,None,11/30/1979,03048,U4,null,null,48245,48
2009922,Americana Colonia,Populated Place,Hidalgo County,Texas,Edinburg,27,26.3592357,-98.1391757,None,10/20/2003,null,null,null,null,48215,48
2009923,Americana Grove Colonia,Populated Place,Hidalgo County,Texas,La Joya,38,26.2103511,-98.377239,None,10/20/2003,null,null,null,null,48215,48
2009924,Americana Grove Number 2 Colonia,Populated Place,Hidalgo County,Texas,La Joya,38,26.2103511,-98.377239,None,10/20/2003,null,null,null,null,48215,48
1379340,Ames,Populated Place,Coryell County,Texas,Ater,281,31.5209949,-97.7794683,None,11/30/1979,03060,U6,null,null,48099,48
1329493,Ames,Populated Place,Liberty County,Texas,Daisetta,22,30.0538261,-94.7435327,None,11/30/1979,03072,P1,null,null,48291,48
1379341,Amherst,Populated Place,Lamar County,Texas,Blossom,146,33.7278836,-95.4794002,None,11/30/1979,null,null,null,null,48277,48
1351078,Amherst,Populated Place,Lamb County,Texas,Amherst,1113,34.0103679,-102.4154645,None,11/30/1979,03084,P1,null,null,48279,48
2472384,Amhurst,Populated Place,Harris County,Texas,Cypress,41,29.8777,-95.7104,None,7/16/2008,null,null,null,null,48201,48
2009925,Amigo Park Colonia Number 1,Populated Place,Hidalgo County,Texas,Mission,37,26.238406,-98.2664028,None,10/20/2003,null,null,null,null,48215,48
2009926,Amigo Park Number 3 Colonia,Populated Place,Hidalgo County,Texas,Mission,37,26.2392393,-98.2683473,None,10/20/2003,null,null,null,null,48215,48
1329497,Amistad Acres,Populated Place,Val Verde County,Texas,Box Canyon,348,29.5152203,-101.1673249,None,11/30/1979,03096,U3,null,null,48465,48
1329501,Amistad Village,Populated Place,Val Verde County,Texas,Amistad Dam,353,29.4613358,-101.0289878,None,11/30/1979,null,null,null,null,48465,48
1377934,Amity,Populated Place,Comanche County,Texas,Rising Star,489,32.0593092,-98.883668,None,11/30/1979,null,null,null,null,48093,48
1329504,Ammannsville,Populated Place,Fayette County,Texas,Ammannsville,123,29.7891189,-96.858591,None,11/30/1979,03108,U6,null,null,48149,48
1377935,Ammans Crossing,Populated Place,Kendall County,Texas,Sisterdale,362,29.8949385,-98.6711366,None,11/30/1979,null,null,null,null,48259,48
1379342,Amphion,Populated Place,Atascosa County,Texas,Dobrowolski,138,28.9985808,-98.635576,None,11/30/1979,null,null,null,null,48013,48
1379343,Anacacho,Populated Place,Kinney County,Texas,Anacacho,298,29.1910723,-100.3006288,None,11/30/1979,null,null,null,null,48271,48
2011261,Anacua Colonia,Populated Place,Starr County,Texas,Roma-Los Saenz East,54,26.386453,-98.9203062,None,10/20/2003,null,null,null,null,48427,48
1377936,Anadarko,Populated Place,Rusk County,Texas,New Salem,122,31.9282247,-94.8763265,None,11/30/1979,03132,U6,null,null,48401,48
1329510,Anahuac,Populated Place,Chambers County,Texas,Anahuac,9,29.7730001,-94.6826961,None,11/30/1979,03144,P1,null,null,48071,48
2472385,Analea White Hall,Populated Place,Galveston County,Texas,Friendswood,9,29.5297,-95.2173,None,7/16/2008,null,null,null,null,48167,48
2009927,Anaqua Addition Colonia,Populated Place,Hidalgo County,Texas,Donna,24,26.1622971,-98.0152819,None,10/20/2003,null,null,null,null,48215,48
1379344,Anarene,Populated Place,Archer County,Texas,Bobcat Bluff,344,33.4851059,-98.6661696,None,11/30/1979,null,null,null,null,48009,48
1351088,Anchor,Populated Place,Brazoria County,Texas,Angleton,11,29.2082985,-95.4732749,None,11/30/1979,null,null,null,null,48039,48
1379345,Anchorage,Populated Place,Atascosa County,Texas,Rossville,167,29.0674669,-98.7058558,None,11/30/1979,null,null,null,null,48013,48
1379346,Ander,Populated Place,Goliad County,Texas,Ander,60,28.8577628,-97.3422143,None,11/30/1979,03180,U6,null,null,48175,48
1351091,Anderson,Populated Place,Grimes County,Texas,Anderson,105,30.487147,-95.9868986,None,11/30/1979,null,null,null,null,48185,48
1867541,Anderson Mill,Populated Place,Williamson County,Texas,Jollyville,292,30.4549224,-97.8058432,None,5/15/2000,03197,U5,null,null,48491,48
1351114,Anderson Ways,Populated Place,Galveston County,Texas,Virginia Point,2,29.2607934,-94.9063099,None,11/30/1979,03200,U4,null,null,48167,48
1351116,Andice,Populated Place,Williamson County,Texas,Florence,307,30.7821302,-97.8522384,None,11/30/1979,03204,U6,null,null,48491,48
1329539,Andrews,Populated Place,Andrews County,Texas,Andrews,968,32.3187158,-102.5457155,None,11/30/1979,03216,P1,null,null,48003,48
1379347,Angel City,Populated Place,Goliad County,Texas,Charco,68,28.7166543,-97.5411069,None,11/30/1979,null,null,null,null,48175,48
2010313,Angel Haven Colonia,Populated Place,Cameron County,Texas,Southmost,8,25.8673037,-97.4302581,None,10/20/2003,null,null,null,null,48061,48
2009928,Angela Colonia,Populated Place,Hidalgo County,Texas,Mercedes,23,26.1284093,-97.9802807,None,10/20/2003,null,null,null,null,48215,48
1379348,Angeles,Populated Place,Reeves County,Texas,Red Bluff,876,31.9015146,-103.9624217,None,11/30/1979,03228,U6,null,null,48389,48
2010165,Angie Colonia,Populated Place,El Paso County,Texas,San Elizario,1112,31.6140027,-106.2805357,None,10/20/2003,null,null,null,null,48141,48
1377937,Angler,Populated Place,Wood County,Texas,Crow,97,32.5940284,-95.2535594,None,11/30/1979,null,null,null,null,48499,48
1351127,Angleton,Populated Place,Brazoria County,Texas,Angleton,9,29.16941,-95.4318847,None,11/30/1979,03264,P1,null,null,48039,48
1377938,Angus,Populated Place,Navarro County,Texas,Corsicana,133,32.0062671,-96.4330375,None,11/30/1979,03288,P1,null,null,48349,48
1379349,Anhalt,Populated Place,Comal County,Texas,Anhalt,372,29.7941091,-98.475574,None,11/30/1979,null,null,null,null,48091,48
1351131,Anna,Populated Place,Collin County,Texas,Anna,217,33.3490012,-96.5485991,None,11/30/1979,03300,P1,null,null,48085,48
2009929,Anna Lisa Colonia,Populated Place,Hidalgo County,Texas,Alton,46,26.3022927,-98.2841811,None,10/20/2003,null,null,null,null,48215,48
1377939,Annaville,Populated Place,Wise County,Texas,Boyd,220,33.1170647,-97.5719703,None,11/30/1979,null,null,null,null,48497,48
1329560,Annaville,Populated Place,Nueces County,Texas,Annaville,22,27.8386348,-97.5830501,None,11/30/1979,03324,U4,null,null,48355,48
1384238,Annetta,Populated Place,Parker County,Texas,Annetta,265,32.709297,-97.6761384,1/1/1993,12/31/2003,03336,P1,null,null,48367,48
1388247,Annetta North,Populated Place,Parker County,Texas,Annetta,262,32.7192966,-97.6758608,1/1/1993,1/1/1994,03340,P1,null,null,48367,48
1388248,Annetta South,Populated Place,Parker County,Texas,Annetta,297,32.6681874,-97.6605822,1/1/1993,1/1/1994,03342,P1,null,null,48367,48
1351133,Annona,Populated Place,Red River County,Texas,Annona,114,33.5806657,-94.9154952,None,11/30/1979,03360,P1,null,null,48387,48
1377940,Ansley Place,Populated Place,Brewster County,Texas,Marathon,1272,30.2435041,-103.1385021,None,11/30/1979,null,null,null,null,48043,48
1329566,Anson,Populated Place,Jones County,Texas,Anson,527,32.7565042,-99.896207,None,11/30/1979,03372,P1,null,null,48253,48
1351138,Antelope,Populated Place,Jack County,Texas,Antelope,312,33.4417752,-98.3697723,None,11/30/1979,03408,U6,null,null,48237,48
1379350,Antelope Crossing,Populated Place,Coryell County,Texas,Fort Hood,233,31.246836,-97.8719682,None,11/30/1979,null,null,null,null,48099,48
2034891,Antelope Flats,Populated Place,Briscoe County,Texas,Hughes Canyon,672,34.6058923,-100.9862568,None,2/20/2004,null,null,null,null,48045,48
1379351,Anthony,Populated Place,Fannin County,Texas,Mulberry,163,33.676771,-96.3733188,None,11/30/1979,null,null,null,null,48147,48
1372307,Anthony,Populated Place,El Paso County,Texas,Canutillo,1159,31.9992676,-106.6055478,None,11/30/1979,03432,P1,null,null,48141,48
1383722,Anthony Harbor,Populated Place,San Augustine County,Texas,Bronson,57,31.2654661,-94.1232495,None,7/1/1992,null,null,null,null,48405,48
1379354,Antioch,Populated Place,Delta County,Texas,Pecan Gap,158,33.3778868,-95.8005183,None,11/30/1979,03456,U6,null,null,48119,48
1377944,Antioch,Populated Place,Johnson County,Texas,Grandview,203,32.3129231,-97.198066,None,11/30/1979,null,null,null,null,48251,48
2034936,Antioch,Populated Place,Panola County,Texas,Gary,82,32.102386,-94.2718631,None,2/20/2004,null,null,null,null,48365,48
1379353,Antioch,Populated Place,Shelby County,Texas,Shelbyville,78,31.8543376,-94.0771379,None,11/30/1979,03516,U6,null,null,48419,48
1377941,Antioch,Populated Place,Brown County,Texas,Blanket,473,31.7745949,-98.7775476,None,11/30/1979,null,null,null,null,48049,48
1377943,Antioch,Populated Place,Henderson County,Texas,Moore Station,138,32.232374,-95.5641256,None,11/30/1979,03468,U6,null,null,48213,48
1377942,Antioch,Populated Place,Smith County,Texas,Bullard,144,32.2020999,-95.2588384,None,11/30/1979,null,null,null,null,48423,48
1377945,Antioch,Populated Place,Cass County,Texas,Douglassville,139,33.1854061,-94.2557465,None,11/30/1979,03444,U6,null,null,48067,48
1379352,Antioch,Populated Place,Madison County,Texas,Sand Ridge,66,31.0674079,-95.7113367,None,11/30/1979,03492,U6,null,null,48313,48
2472386,Antoine Forest Estates,Populated Place,Harris County,Texas,Houston Heights,23,29.8557,-95.4684,None,7/16/2008,null,null,null,null,48201,48
1351209,Anton,Populated Place,Hockley County,Texas,Anton,1033,33.8112013,-102.1637854,None,11/30/1979,03540,P1,null,null,48219,48
2010681,Antonio Santos Colonia,Populated Place,Webb County,Texas,Cuervo Creek,133,27.6514025,-99.6192111,None,10/20/2003,null,null,null,null,48479,48
1379355,Apolonia,Populated Place,Grimes County,Texas,Anderson,126,30.4932576,-95.9099521,None,11/30/1979,03552,U6,null,null,48185,48
1377946,Appelt Hill,Populated Place,Lavaca County,Texas,Moravia,87,29.5182947,-96.9088697,None,11/30/1979,null,null,null,null,48285,48
1381331,Apple Springs,Populated Place,Trinity County,Texas,Apple Springs,77,31.2235179,-94.9663228,None,11/30/1979,null,null,null,null,48455,48
1351226,Appleby,Populated Place,Nacogdoches County,Texas,Appleby,125,31.7162882,-94.6049313,None,11/30/1979,03564,P1,null,null,48347,48
1329645,Aquilla,Populated Place,Hill County,Texas,Aquilla,160,31.8515484,-97.2180635,None,11/30/1979,03588,P1,null,null,48217,48
1377947,Arah,Populated Place,Scurry County,Texas,Arah,749,32.7581622,-101.1351245,None,11/30/1979,null,null,null,null,48415,48
1329652,Aransas Pass,Populated Place,San Patricio County,Texas,Aransas Pass,5,27.9094677,-97.1499898,None,11/30/1979,03600,P1,null,null,48409,48
1377948,Arbala,Populated Place,Hopkins County,Texas,Arbala,150,32.987618,-95.6532914,None,11/30/1979,03624,U6,null,null,48223,48
1379356,Arbor,Populated Place,Panola County,Texas,Tatum,125,32.2534915,-94.5140913,None,11/30/1979,null,null,null,null,48365,48
1381333,Arbor,Populated Place,Houston County,Texas,Berea,95,31.2943483,-95.2946629,None,11/30/1979,03636,U6,null,null,48225,48
2472387,Arbor Oaks,Populated Place,Harris County,Texas,Houston Heights,23,29.8682,-95.4662,None,7/16/2008,null,null,null,null,48201,48
1377949,Arcade,Populated Place,Ector County,Texas,Odessa SW,903,31.8029048,-102.4459776,None,11/30/1979,03648,U6,null,null,48135,48
1329656,Arcadia,Populated Place,Galveston County,Texas,Dickinson,9,29.3832908,-95.1202075,None,11/30/1979,03660,U4,null,null,48167,48
1379357,Arcadia,Populated Place,Shelby County,Texas,Arcadia,107,31.763231,-94.3404801,None,11/30/1979,03672,U6,null,null,48419,48
1329658,Arcadia Park,Populated Place,Dallas County,Texas,Duncanville,160,32.7495751,-96.91056,None,11/30/1979,03684,U4,null,null,48113,48
1351239,Archer City,Populated Place,Archer County,Texas,Archer City West,325,33.5956593,-98.6256128,None,11/30/1979,03696,P1,null,null,48009,48
2009930,Arco Iris Colonia,Populated Place,Hidalgo County,Texas,Alton,50,26.2522942,-98.3614057,None,10/20/2003,null,null,null,null,48215,48
2009931,Arco Iris Number 2 Colonia,Populated Place,Hidalgo County,Texas,Pharr,29,26.2414615,-98.1441759,None,10/20/2003,null,null,null,null,48215,48
1329659,Arcola,Populated Place,Fort Bend County,Texas,Juliff,20,29.4960702,-95.4657756,None,11/30/1979,03708,P1,null,null,48157,48
1377950,Arcola Junction,Populated Place,Fort Bend County,Texas,Almeda,19,29.5030144,-95.4624421,None,11/30/1979,null,null,null,null,48157,48
1379358,Arden,Populated Place,Irion County,Texas,Arden,635,31.4437703,-100.7670473,None,11/30/1979,03720,U6,null,null,48235,48
1329662,Ardis Heights,Populated Place,Hunt County,Texas,Greenville NE,161,33.1392821,-96.0730274,None,11/30/1979,03732,U4,null,null,48231,48
1377951,Argenta,Populated Place,Live Oak County,Texas,Tynan,66,28.170008,-97.8472215,None,11/30/1979,03744,U6,null,null,48297,48
1380819,Argo,Populated Place,Titus County,Texas,Wilkinson,114,33.2551176,-94.8949339,None,11/30/1979,03756,U6,null,null,48449,48
2009932,Arguello Colonia,Populated Place,Hidalgo County,Texas,Pharr,31,26.2142401,-98.149176,None,10/20/2003,null,null,null,null,48215,48
2009933,Arguello Number 2 Colonia,Populated Place,Hidalgo County,Texas,Pharr,31,26.2142401,-98.149176,None,10/20/2003,null,null,null,null,48215,48
1329667,Argyle,Populated Place,Denton County,Texas,Argyle,213,33.1212321,-97.1833475,None,11/30/1979,03768,P1,null,null,48121,48
2009934,Ariel Hinojosa Colonia,Populated Place,Hidalgo County,Texas,Mission,44,26.2384059,-98.3641834,None,10/20/2003,null,null,null,null,48215,48
2009935,Ariel Hinojosa Colonia Number 3,Populated Place,Hidalgo County,Texas,Alton,57,26.2792378,-98.3652946,None,10/20/2003,null,null,null,null,48215,48
